geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
02214,-23.49273234597807,-46.586953640063854,Sao Paulo,SP
02215,-23.490940995050558,-46.58348024409633,Sao Paulo,SP
02216,-23.493017151771358,-46.57980265322542,Sao Paulo,SP
02217,-23.49030504675899,-46.58030554255724,Sao Paulo,SP
02218,-23.48675741517695,-46.5847746963798,Sao Paulo,SP
02219,-23.491325632574252,-46.58647098131283,Sao Paulo,SP
02220,-23.490040572579765,-46.578327560499375,Sao Paulo,SP
02221,-23.482625380051413,-46.58057497008761,Sao Paulo,SP
02222,-23.48236432466619,-46.575488395803276,Sao Paulo,SP
02223,-23.48159447092369,-46.58046129094973,Sao Paulo,SP
02224,-23.48423978103235,-46.573536410821056,Sao Paulo,SP
02225,-23.482736577265378,-46.575086503971164,Sao Paulo,SP
02226,-23.480555618991385,-46.57335799600646,Sao Paulo,SP
02227,-23.47887772270324,-46.57228905016589,Sao Paulo,SP
02228,-23.475079529795767,-46.57164634689812,Sao Paulo,SP
02229,-23.47717834039221,-46.568295882953635,Sao Paulo,SP
02230,-23.483760486135218,-46.563524876109874,Sao Paulo,SP
02231,-23.47564614294332,-46.56558172594988,São Paulo,SP
02232,-23.475479122709785,-46.56402170719008,Sao Paulo,SP
02233,-23.47763706776848,-46.564543674716724,Sao Paulo,SP
02234,-23.478778675797543,-46.569994948327135,Sao Paulo,SP
02235,-23.479703194605978,-46.577095510569144,Sao Paulo,SP
02236,-23.472535267561984,-46.568346423043174,Sao Paulo,SP
02237,-23.513120629647762,-46.58647209667304,Sao Paulo,SP
02238,-23.471000972535602,-46.571376740069944,Sao Paulo,SP
02239,-23.485651811479165,-46.609504004795504,Sao Paulo,SP
02240,-23.477885628196898,-46.602211847348045,Sao Paulo,SP
02241,-23.4906081104199,-46.6074155801978,Sao Paulo,SP
02242,-23.487714346771423,-46.59939855055013,Sao Paulo,SP
02243,-23.49146433746111,-46.60336130421363,Sao Paulo,SP
02244,-23.488474776703313,-46.60460912369561,Sao Paulo,SP
02245,-23.48467861169732,-46.60627523736647,Sao Paulo,SP
02246,-23.488879291628923,-46.60157823966337,Sao Paulo,SP
02247,-23.485988663457054,-46.601196594221314,Sao Paulo,SP
02248,-23.48372956493018,-46.59899106704604,Sao Paulo,SP
02249,-23.488911638766435,-46.59701506934536,Sao Paulo,SP
02250,-23.486383283395703,-46.59595948343971,Sao Paulo,SP
02251,-23.47760412728931,-46.59068769856807,Sao Paulo,SP
02252,-23.47880873335038,-46.588321982602345,Sao Paulo,SP
02253,-23.47938204147569,-46.595503091898415,Sao Paulo,SP
02254,-23.481446869618427,-46.59332477214589,Sao Paulo,SP
02255,-23.47686769321182,-46.59180604489987,Sao Paulo,SP
02256,-23.47537123189906,-46.58736565490731,Sao Paulo,SP
02257,-23.47296611228887,-46.58329537036139,Sao Paulo,SP
02258,-23.475685102198153,-46.58141043643644,Sao Paulo,SP
02259,-23.47173978871507,-46.58080230990952,Sao Paulo,SP
02260,-23.469035641632104,-46.58029668896044,Sao Paulo,SP
02261,-23.467468969356062,-46.57703881770206,Sao Paulo,SP
02262,-23.46575669381631,-46.574914701156395,Sao Paulo,SP
02263,-23.463448734064382,-46.5757411453652,Sao Paulo,SP
02264,-23.462487423562372,-46.57681147023818,Sao Paulo,SP
02265,-23.474280567921543,-46.59199690749626,Sao Paulo,SP
02266,-23.47660932412278,-46.59774193616386,Sao Paulo,SP
02267,-23.478581081877604,-46.60060484078508,Sao Paulo,SP
02268,-23.47019935954048,-46.5947342214466,Sao Paulo,SP
02269,-23.472164677483207,-46.59598094068215,Sao Paulo,SP
02270,-23.47245491100899,-46.592951773132825,Sao Paulo,SP
02271,-23.469952208874616,-46.58996609613956,Sao Paulo,SP
02272,-23.469139356513782,-46.58646005442059,Sao Paulo,SP
02273,-23.46398124693344,-46.586590982769174,Sao Paulo,SP
02274,-23.46698860833935,-46.587803485817076,Sao Paulo,SP
02275,-23.465761260364744,-46.59050519098779,Sao Paulo,SP
02276,-23.461457554116162,-46.583765697286594,Sao Paulo,SP
02277,-23.46367386503303,-46.5817825928042,Sao Paulo,SP
02278,-23.462830785328975,-46.579659947272894,Sao Paulo,SP
02279,-23.467100135882163,-46.58036960841839,Sao Paulo,SP
02280,-23.45598265131201,-46.575069429717196,Sao Paulo,SP
02281,-23.452043757158027,-46.575032849608434,Sao Paulo,SP
02282,-23.442770497275742,-46.56745925492803,Sao Paulo,SP
02284,-23.46970319641185,-46.56868272083551,Sao Paulo,SP
02286,-23.40858677491484,-46.57960324340701,Sao Paulo,SP
02288,-23.43400544023699,-46.570702212116736,Sao Paulo,SP
02289,-23.418175466342582,-46.58293543352188,Sao Paulo,SP
02290,-23.600461999607678,-46.65531792495907,Sao Paulo,SP
02301,-23.48874067136828,-46.61510536267406,Sao Paulo,SP
02302,-23.486036090176416,-46.61395775331911,Sao Paulo,SP
02303,-23.482212791812774,-46.6106639377861,Sao Paulo,SP
02304,-23.480823705875945,-46.60545933153238,Sao Paulo,SP
02305,-23.480094457602288,-46.60676524219523,Sao Paulo,SP
02306,-23.46169028228203,-46.603238482521355,Sao Paulo,SP
02307,-23.48108905105705,-46.60726404301235,Sao Paulo,SP
02308,-23.475995987365,-46.60395399492626,Sao Paulo,SP
02309,-23.475252604969448,-46.60476545858774,Sao Paulo,SP
02310,-23.473173683753753,-46.6008986313877,Sao Paulo,SP
02311,-23.469114505210605,-46.6017537995683,Sao Paulo,SP
02312,-23.46461608784015,-46.59831646143898,Sao Paulo,SP
02313,-23.463858358881968,-46.59995679767736,Sao Paulo,SP
02314,-23.462317712023278,-46.598708633889764,Sao Paulo,SP
02315,-23.460030343971603,-46.599775827890426,Sao Paulo,SP
02316,-23.462239089739953,-46.59354618682675,Sao Paulo,SP
02317,-23.458261625460842,-46.59326426525933,Sao Paulo,SP
02318,-23.450968404455324,-46.59029663086846,Sao Paulo,SP
02319,-23.44962868365244,-46.59320917134726,Sao Paulo,SP
02320,-23.45141139482055,-46.59830052325554,Sao Paulo,SP
02321,-23.447087052532147,-46.58896286987526,Sao Paulo,SP
02322,-23.44582724792703,-46.594041452635466,Sao Paulo,SP
02323,-23.45390683904279,-46.59826385951067,Sao Paulo,SP
02324,-23.46393699169171,-46.59325636358602,Sao Paulo,SP
02325,-23.45371083187526,-46.58623282440262,Sao Paulo,SP
02326,-23.469932174738055,-46.60027797753365,Sao Paulo,SP
02327,-23.4478188627182,-46.56519917161407,Sao Paulo,SP
02328,-23.52665272378155,-46.59968238042157,Sao Paulo,SP
02329,-23.498529090406663,-46.61824832751202,Sao Paulo,SP
02330,-23.485207107409288,-46.617137212553985,Sao Paulo,SP
02331,-23.483563057840094,-46.615909638764386,Sao Paulo,SP
02332,-23.483044022479323,-46.62171374205576,Sao Paulo,SP
02333,-23.480119562544882,-46.62123788686921,Sao Paulo,SP
02334,-23.484101860214135,-46.61954582735863,Sao Paulo,SP
02335,-23.483384901144277,-46.617242438956495,Sao Paulo,SP
02336,-23.480980278973544,-46.617404943211874,Sao Paulo,SP
02337,-23.478782126839395,-46.61473011261469,Sao Paulo,SP
02338,-23.475521396753983,-46.618174289964806,Sao Paulo,SP
02339,-23.47765438382004,-46.61550137762489,Sao Paulo,SP
02340,-23.45713872892052,-46.61583759932997,Sao Paulo,SP
02341,-23.465994437550172,-46.61529425904638,Sao Paulo,SP
02342,-23.473772894564558,-46.61065993196461,Sao Paulo,SP
02343,-23.468259237359327,-46.60528258955218,Sao Paulo,SP
02344,-23.469482970995337,-46.610262259597214,Sao Paulo,SP
02345,-23.469156918686082,-46.61373593886318,Sao Paulo,SP
02346,-23.470017803715308,-46.60784665745604,Sao Paulo,SP
02347,-23.46296089529484,-46.606935979327915,Sao Paulo,SP
02348,-23.460637596471692,-46.610657773476866,Sao Paulo,SP
02349,-23.45996251129224,-46.604311363595116,Sao Paulo,SP
02350,-23.46153465392299,-46.60256392231088,Sao Paulo,SP
02351,-23.454872001595557,-46.59968919597981,Sao Paulo,SP
02352,-23.4543098301369,-46.59617595359519,Sao Paulo,SP
02353,-23.452628659785415,-46.60534520521928,Sao Paulo,SP
02354,-23.455019823232174,-46.604337445804376,Sao Paulo,SP
02355,-23.45471752098763,-46.611340306831266,Sao Paulo,SP
02356,-23.450952013067788,-46.6120693508881,Sao Paulo,SP
02357,-23.447432667870324,-46.61389912813002,Sao Paulo,SP
02358,-23.45478812266396,-46.608691353013036,Sao Paulo,SP
02359,-23.445993870541372,-46.61898066019812,Sao Paulo,SP
02360,-23.437007988257413,-46.57771258438444,Sao Paulo,SP
02361,-23.43666388027887,-46.581489780273046,Sao Paulo,SP
02362,-23.495114534908396,-46.58240066136795,Sao Paulo,SP
02363,-23.432328025304585,-46.576089588461336,Sao Paulo,SP
02364,-23.433946553560627,-46.58107272782646,Sao Paulo,SP
02365,-23.44672484704006,-46.58664517421776,Sao Paulo,SP
02366,-23.48704972044157,-46.61694759705835,Sao Paulo,SP
02367,-23.46611800370015,-46.59029435654951,Sao Paulo,SP
02368,-23.399985121746795,-46.57641915831548,Sao Paulo,SP
02370,-23.463047461704097,-46.62244043904405,Sao Paulo,SP
02371,-23.45901472098675,-46.618676577171286,Sao Paulo,SP
02372,-23.460133858912773,-46.62467310948514,Sao Paulo,SP
02373,-23.45486213553573,-46.61725337322244,Sao Paulo,SP
02374,-23.453591722619432,-46.621758666088006,Sao Paulo,SP
02375,-23.45362454928055,-46.62499693742512,Sao Paulo,SP
02376,-23.45758139027741,-46.62810369318369,Sao Paulo,SP
02377,-23.4567453746335,-46.6318071874121,Sao Paulo,SP
02378,-23.455526962712277,-46.62968101335345,Sao Paulo,SP
02401,-23.491215693776958,-46.62703135091489,Sao Paulo,SP
02402,-23.4900621389616,-46.627270198009974,Sao Paulo,SP
02403,-23.493868774222435,-46.62845585069229,Sao Paulo,SP
02404,-23.491213392967175,-46.62910002034871,Sao Paulo,SP
02405,-23.489251026197916,-46.63285252311396,Sao Paulo,SP
02406,-23.487962884822114,-46.63034349593638,Sao Paulo,SP
02407,-23.48478873894373,-46.62475051429702,Sao Paulo,SP
02408,-23.482470907904478,-46.62718214553951,Sao Paulo,SP
02409,-23.47784570873863,-46.62524202494913,Sao Paulo,SP
02410,-23.475797168860204,-46.623018031146934,Sao Paulo,SP
02411,-23.47572022522938,-46.62427728915881,Sao Paulo,SP
02413,-23.482092301470693,-46.63577359410881,Sao Paulo,SP
02415,-23.473746078944988,-46.63184336668436,Sao Paulo,SP
02416,-23.478842158298363,-46.628617324161574,Sao Paulo,SP
02417,-23.47742919441773,-46.63002667758018,Sao Paulo,SP
02418,-23.47082939134664,-46.62917760461232,Sao Paulo,SP
02419,-23.47714278027944,-46.64024761939409,Sao Paulo,SP
02420,-23.47531698908683,-46.635694538487506,Sao Paulo,SP
02421,-23.4737367871431,-46.63294450035369,Sao Paulo,SP
02422,-23.471961185009473,-46.63678187458331,Sao Paulo,SP
02423,-23.46837413397665,-46.63360503481104,Sao Paulo,SP
02430,-23.48175879657658,-46.6453437678414,Sao Paulo,SP
02431,-23.48711189572618,-46.63609053926681,Sao Paulo,SP
02432,-23.474955768322005,-46.623231957810084,Sao Paulo,SP
02433,-23.481756677702297,-46.63648940590774,Sao Paulo,SP
02434,-23.483166052836705,-46.6392247122947,Sao Paulo,SP
02435,-23.480341707949417,-46.64083660366867,Sao Paulo,SP
02436,-23.478931598209673,-46.635603148421716,Sao Paulo,SP
02440,-23.477826178650208,-46.6479924907202,Sao Paulo,SP
02441,-23.473153622588928,-46.64173830076601,Sao Paulo,SP
02442,-23.47324938347029,-46.64404196774298,Sao Paulo,SP
02443,-23.473077718571748,-46.647424729586426,Sao Paulo,SP
02450,-23.498136783545874,-46.637831423682286,Sao Paulo,SP
02451,-23.49888006687659,-46.64240445949088,Sao Paulo,SP
02452,-23.50067983849723,-46.64385807574441,Sao Paulo,SP
02460,-23.490602642574615,-46.63773408602339,Sao Paulo,SP
02461,-23.492252542030364,-46.63875313832298,Sao Paulo,SP
02462,-23.492219837469662,-46.641300243227235,Sao Paulo,SP
02463,-23.488488792858018,-46.64548956958338,Sao Paulo,SP
02464,-23.488271115654932,-46.651427959553416,Sao Paulo,SP
02465,-23.485426350159422,-46.65455475842179,Sao Paulo,SP
02466,-23.49538322693291,-46.64246651063431,Sao Paulo,SP
02467,-23.491337836932775,-46.646134070784846,Sao Paulo,SP
02468,-23.48855504921596,-46.64889960189291,Sao Paulo,SP
02469,-23.485412369554876,-46.64522385737866,Sao Paulo,SP
02470,-23.48510939476225,-46.64947633028715,Sao Paulo,SP
02471,-23.4818250737818,-46.65268966250179,Sao Paulo,SP
02472,-23.476873028425395,-46.65532810386887,Sao Paulo,SP
02473,-23.477673429636027,-46.651766001042276,Sao Paulo,SP
02474,-23.476815272686895,-46.65568629763224,Sao Paulo,SP
02475,-23.479309217785932,-46.643889647073124,Sao Paulo,SP
02478,-23.47760159521291,-46.66042742344092,Sao Paulo,SP
02479,-23.475056567345774,-46.656572546973855,Sao Paulo,SP
02501,-23.514912288431223,-46.66118358067858,Sao Paulo,SP
02508,-23.509848068295792,-46.66369014308379,Sao Paulo,SP
02510,-23.51284132591708,-46.65172964892011,Sao Paulo,SP
02511,-23.510100900894653,-46.651257724111886,Sao Paulo,SP
02512,-23.51356992131287,-46.65974501947686,Sao Paulo,SP
02513,-23.539724139088854,-46.671935935888456,Sao Paulo,SP
02514,-23.51020643415772,-46.654927328884355,Sao Paulo,SP
02515,-23.510293125025857,-46.657706265611736,Sao Paulo,SP
02516,-23.509474267182835,-46.659246826387296,Sao Paulo,SP
02517,-23.507213085534975,-46.664226597412096,Sao Paulo,SP
02518,-23.5097066540014,-46.66664281019703,Sao Paulo,SP
02519,-23.50233698916427,-46.65598040574327,Sao Paulo,SP
02520,-23.50294179556307,-46.655409591709066,Sao Paulo,SP
02521,-23.503781552201758,-46.66486501201647,Sao Paulo,SP
02522,-23.504286106935773,-46.65901599997378,Sao Paulo,SP
02523,-23.505862091157532,-46.65571070269907,Sao Paulo,SP
02524,-23.502693285651212,-46.65032471716201,Sao Paulo,SP
02525,-23.50217383069566,-46.65740849857897,Sao Paulo,SP
02526,-23.503503878044306,-46.64653258626354,Sao Paulo,SP
02530,-23.50083477010858,-46.66004504643481,Sao Paulo,SP
02531,-23.501200541547462,-46.65303504701175,Sao Paulo,SP
02532,-23.49964597782017,-46.65563734024371,Sao Paulo,SP
02533,-23.497602748726415,-46.654975790786764,Sao Paulo,SP
02534,-23.49668910222738,-46.65332643480095,Sao Paulo,SP
02535,-23.496940147662755,-46.649911285741034,Sao Paulo,SP
02536,-23.495467560760613,-46.64833030773042,Sao Paulo,SP
02537,-23.491498458163598,-46.651980798015465,Sao Paulo,SP
02538,-23.498737450081613,-46.65487855326949,Sao Paulo,SP
02539,-23.494723058404865,-46.65805779735502,Sao Paulo,SP
02540,-23.489344859203978,-46.65619610117192,Sao Paulo,SP
02541,-23.486222616387046,-46.65586404589677,Sao Paulo,SP
02542,-23.486622079956817,-46.658664351150506,Sao Paulo,SP
02543,-23.483996064825703,-46.661144390699356,Sao Paulo,SP
02544,-23.48896637646097,-46.66098320805496,Sao Paulo,SP
02545,-23.49268401410867,-46.66251423565972,Sao Paulo,SP
02546,-23.503572988805274,-46.666770175040085,Sao Paulo,SP
02550,-23.50720123910299,-46.67144074549651,Sao Paulo,SP
02551,-23.502558310443654,-46.669157206208276,Sao Paulo,SP
02552,-23.508841439510423,-46.66101858151734,Sao Paulo,SP
02553,-23.49902355741781,-46.666415020618075,Sao Paulo,SP
02554,-23.499786179020358,-46.6693784847434,Sao Paulo,SP
02555,-23.493405381978427,-46.666272980562816,Sao Paulo,SP
02556,-23.49800015124157,-46.669463752091445,Sao Paulo,SP
02557,-23.4983082886537,-46.672721788977285,Sao Paulo,SP
02558,-23.495921670420923,-46.67467200634567,Sao Paulo,SP
02559,-23.493097529494964,-46.67242185991199,Sao Paulo,SP
02560,-23.49455619850238,-46.671037223696665,Sao Paulo,SP
02561,-23.492324761704733,-46.67500692489388,Sao Paulo,SP
02562,-23.48717531708772,-46.67380000572066,Sao Paulo,SP
02563,-23.490012903402782,-46.66920717556837,Sao Paulo,SP
02564,-23.48829787882818,-46.66830351431751,Sao Paulo,SP
02565,-23.48641135945293,-46.66837285459645,Sao Paulo,SP
02566,-23.482976644079105,-46.66870867307958,Sao Paulo,SP
02567,-23.480666071577772,-46.66864195933298,Sao Paulo,SP
02577,-23.488182953372952,-46.678903941716186,Sao Paulo,SP
02598,-23.512857653067115,-46.67101189454088,Sao Paulo,SP
02610,-23.4839160217111,-46.65822679760708,Sao Paulo,SP
02611,-23.46896755192907,-46.65453841987932,Sao Paulo,SP
02612,-23.47289573496644,-46.663878508154085,Sao Paulo,SP
02613,-23.479336473003222,-46.66287694940725,Sao Paulo,SP
02614,-23.47245691240449,-46.6562407612517,Sao Paulo,SP
02615,-23.47124191285167,-46.655306730948155,Sao Paulo,SP
02616,-23.4694470247838,-46.6546345636251,Sao Paulo,SP
02617,-23.467224418560335,-46.6585472899279,Sao Paulo,SP
02618,-23.46861132878542,-46.64974957787428,Sao Paulo,SP
02630,-23.463769269429125,-46.641691955854334,Sao Paulo,SP
02631,-23.458721695475788,-46.64648979420046,Sao Paulo,SP
02632,-23.46459723031056,-46.64916455041998,Sao Paulo,SP
02633,-23.461693187817826,-46.651736610865974,Sao Paulo,SP
02634,-23.45853570674285,-46.65119646036616,Sao Paulo,SP
02635,-23.45635219099112,-46.64424578819093,Sao Paulo,SP
02636,-23.45382780256299,-46.64532877419808,Sao Paulo,SP
02637,-23.454737250970197,-46.64898301599557,Sao Paulo,SP
02643,-23.468098777136547,-46.65037805288812,Sao Paulo,SP
02649,-23.46052704291395,-46.66241500968137,Sao Paulo,SP
02650,-23.461441313883018,-46.65677544934212,Sao Paulo,SP
02651,-23.460889439603353,-46.65885904148838,Sao Paulo,SP
02652,-23.457866432805066,-46.656410856978205,Sao Paulo,SP
02653,-23.45343176325808,-46.65837495198797,São Paulo,SP
02670,-23.465764714733428,-46.66418262024644,Sao Paulo,SP
02671,-23.46647367404035,-46.66335271413223,Sao Paulo,SP
02672,-23.459779363417947,-46.66637759715128,Sao Paulo,SP
02673,-23.46079737884698,-46.67246359535903,Sao Paulo,SP
02674,-23.46024699607784,-46.66853934859743,Sao Paulo,SP
02675,-23.45692700133933,-46.67081476430886,Sao Paulo,SP
02676,-23.456158476848373,-46.67118844696761,Sao Paulo,SP
02677,-23.45432195150191,-46.6655361276208,Sao Paulo,SP
02678,-23.455269717770705,-46.66193494832174,Sao Paulo,SP
02679,-23.456852581470702,-46.664715976367894,Sao Paulo,SP
02680,-23.452811245617426,-46.660959263654185,Sao Paulo,SP
02701,-23.51133254843801,-46.6805106663415,Sao Paulo,SP
02710,-23.508670961361485,-46.67395967035573,Sao Paulo,SP
02712,-23.506634611339646,-46.679324094278385,Sao Paulo,SP
02713,-23.506794910490534,-46.68505196389191,Sao Paulo,SP
02714,-23.506104242484106,-46.687129356969585,Sao Paulo,SP
02715,-23.504378456625254,-46.68326756273897,Sao Paulo,SP
02716,-23.496249273097778,-46.685294260192265,Sao Paulo,SP
02717,-23.491560394872497,-46.684539402042994,Sao Paulo,SP
02720,-23.49256178808038,-46.6742994126969,Sao Paulo,SP
02721,-23.497081917482685,-46.674942622162995,Sao Paulo,SP
02722,-23.500743399646254,-46.67800359477491,Sao Paulo,SP
02723,-23.49965431373473,-46.679857651244035,Sao Paulo,SP
02724,-23.497875196803264,-46.681844588898585,Sao Paulo,SP
02725,-23.49906180324178,-46.682521401380725,Sao Paulo,SP
02726,-23.500782225326184,-46.687078974305074,Sao Paulo,SP
02727,-23.49718901775447,-46.68566648319828,Sao Paulo,SP
02728,-23.495651855996176,-46.68816094638535,Sao Paulo,SP
02729,-23.503207283020465,-46.690279656153464,Sao Paulo,SP
02730,-23.497951088405816,-46.69075367393354,Sao Paulo,SP
02731,-23.49869379300157,-46.69249568853405,Sao Paulo,SP
02732,-23.500649048374985,-46.695439296693685,Sao Paulo,SP
02733,-23.495398714470745,-46.69523454090494,Sao Paulo,SP
02734,-23.491019276061277,-46.69411666774343,Sao Paulo,SP
02735,-23.492485389530255,-46.69365560832029,Sao Paulo,SP
02736,-23.490023416233388,-46.691257482966364,Sao Paulo,SP
02737,-23.487700457868943,-46.69048934420774,Sao Paulo,SP
02738,-23.491655003307116,-46.688702542960904,Sao Paulo,SP
02739,-23.480005027674565,-46.6822632253604,Sao Paulo,SP
02750,-23.493303022058086,-46.680637716080824,Sao Paulo,SP
02751,-23.490633078580466,-46.68175791362813,Sao Paulo,SP
02752,-23.494155784879098,-46.68297844916343,Sao Paulo,SP
02753,-23.49070498471736,-46.68447225730081,Sao Paulo,SP
02754,-23.490412640363253,-46.67769439683947,Sao Paulo,SP
02755,-23.48800287823144,-46.67972964801389,Sao Paulo,SP
02756,-23.485829838156672,-46.677641248434206,Sao Paulo,SP
02757,-23.48668844184392,-46.68531515935856,Sao Paulo,SP
02758,-23.484817470883137,-46.68432304564827,Sao Paulo,SP
02759,-23.483994307943615,-46.683156496525015,Sao Paulo,SP
02760,-23.480603292544355,-46.68074975986224,Sao Paulo,SP
02762,-23.482526907692385,-46.67543430587408,Sao Paulo,SP
02763,-23.478813808942856,-46.67601518109867,Sao Paulo,SP
02764,-23.479802648375646,-46.67760838212472,Sao Paulo,SP
02765,-23.47667633465749,-46.673548677232255,Sao Paulo,SP
02801,-23.483013661621676,-46.70069247005382,Sao Paulo,SP
02802,-23.48744733152899,-46.69565022940501,Sao Paulo,SP
02803,-23.4865992426899,-46.69371422621913,Sao Paulo,SP
02804,-23.483381949436573,-46.69812285122337,Sao Paulo,SP
02805,-23.479264508026493,-46.697921219565,Sao Paulo,SP
